,D_dt_mean,D_dt_mu,D_dt_sigma,D_dt_std,H0_mean,H0_std,id,inference_time,measured_td_wrt0,n_eff,n_img,z_lens,z_src
93,3968.826008477359,8.285906353978167,0.02527026481978629,100.29589466129164,67.63388371629782,1.709495781741934,93.0,1.8500356912612914,[55.812495834738556],119.10243692728585,2.0,0.6204796647347071,2.2828056233016816
94,5077.677740498297,8.532266853142769,0.02618695480697132,132.7347610975686,72.54409773258456,1.903182054226983,94.0,1.853826896349589,[-70.976797191653],97.66420803868361,2.0,0.7425714069556808,2.0509751612625413
95,3128.160578122676,8.047836243487831,0.026997600381686766,84.3870289489846,69.22481642116989,1.8710107966826728,95.0,1.8701795101165772,[27.67725280214262],198.7879172352117,2.0,0.5258499577965872,2.1961530722044915
96,2240.5419337036737,7.714173276390868,0.024521829415531615,54.70801390329145,71.36007542961858,1.757680645893089,96.0,1.8649926384290059,[41.10613986331221],146.76971484602555,2.0,0.4288089777237208,2.618313714135536
97,3442.1746854680855,8.143529590212566,0.025646032168461057,88.40179542259469,73.14398994743568,1.8733841000041311,97.0,1.8587218205134073,[43.56185995826741],143.88409519555188,2.0,0.5079545597415426,1.3605245085049007
98,3421.326866006738,8.137492624751694,0.02412742540772283,82.57821562941339,73.60854114602202,1.7758025568921336,98.0,1.8500247677167256,[-48.37931847641656],134.0243832731555,2.0,0.5726891394084679,1.996276990991519
99,3155.449072082893,8.056600261335209,0.023908009265742013,75.47280826570903,71.87923183306323,1.7183210966078688,99.0,1.8607692917188008,[-33.28076161823968],171.67835410751192,2.0,0.4656562388156055,1.2777077246109716
100,2045.9079007097953,7.623228557005491,0.027154214857718052,55.49966513792464,71.10087150628334,1.9333531417691927,100.0,1.9168657342592874,"[-20.79334417244152, -20.01998538454525, -17.338755279345396]",183.83816111607243,4.0,0.3504378063030342,1.3562031598112645
101,3075.5301886863467,8.030951160229584,0.02373175050278473,72.94155922691499,71.09094192101048,1.689296445166097,101.0,1.932779328028361,"[5.455099658084637, 48.76225517605158, 1.1263854897550614]",121.19323909573204,4.0,0.5328708695949974,2.255813837400208
102,4350.0868864509985,8.377581040950208,0.027212737351707664,118.2966274498478,68.27292678120148,1.859452848544225,102.0,1.8627203981081644,[-36.42647097854952],162.24573723211586,2.0,0.6197164310971376,1.796402420474599
103,5192.079865895725,8.554538141486557,0.026468257967814265,138.17025186093454,68.5241853168493,1.804530769343275,103.0,1.875887397925059,[-64.26221286505367],97.71863221157467,2.0,0.7127397988868229,1.9394740988503216
104,3355.71869996921,8.118138465836699,0.023814253674519854,79.5962113903435,67.33234545537343,1.6101629968399591,104.0,1.8592392206192017,[-35.68326522493401],165.54403685699742,2.0,0.4760042725085004,1.3728558392618633
105,754.8492036844631,6.625954918822256,0.033554110790844235,25.346791958057246,70.31423128547124,2.3591857284488564,105.0,1.9200200200080872,"[-0.3271185964584738, -0.0677498933093881, -10.940983536477795]",584.5201152409302,4.0,0.16230025862055375,2.4189309375766848
106,3062.1927208574575,8.026560423626188,0.02555101634621105,78.13574758478181,70.2396255870431,1.7976228825922145,106.0,1.8687790234883626,[30.887949614157023],211.41745280821894,2.0,0.5516752689308817,2.8567765661406304
107,2977.517989235271,7.998519923847495,0.025561828664482384,75.67736077402589,69.04956064175089,1.7757044795257393,107.0,1.9202571233113608,"[-32.636216346858745, -29.656049136537895, -42.180811284322665]",109.03128487406002,4.0,0.5209372483133446,2.5366344967195387
108,650.3484472561993,6.477055871448439,0.03010092305847198,19.541265869261817,68.70311893078284,2.072492084273742,108.0,1.8870924393335977,"[11.070077925438785, 6.356390977127901, 5.994078557005598]",395.9935002200494,4.0,0.13711864046673733,2.0508229949853614
109,7333.183731957363,8.899756083438021,0.02861047261621731,209.6054410644833,69.23094553027305,1.983221697420139,109.0,1.8879600405693053,"[77.08486564498672, 103.68363414396846, 44.63580315204872]",45.168119778330826,4.0,0.8241431722880883,1.6950391431780758
110,2483.6457944994318,7.817044583644005,0.02961240390531523,73.5149998874178,70.48196978715069,2.0887196790121942,110.0,1.8791090925534566,"[18.279773909844618, 3.333427968903863, -10.150191827468662]",313.95659040638867,4.0,0.4251795156307344,1.7263740010108564
111,2116.920633765485,7.657298627986597,0.02896181502315621,61.270295624822666,70.47411297343672,2.042975393873554,111.0,1.8995898087819418,"[-12.565218807156313, -10.705712422040765, -6.872718576189173]",394.7664021521629,4.0,0.39204148158546587,2.127220939121571
112,2811.231196632975,7.941047739625413,0.02569798445179644,72.21932841789952,71.24803423674882,1.832140063791189,112.0,1.8996997952461243,"[1.8493942527550986, 14.984696082455363, -23.20877280790902]",219.54462115241728,4.0,0.5096856212999129,2.5160092341522216
